"Movie_ID","Movie","Release_date","Distributor","MPAA_rating","Runtime","Production_budget","Genre1","Genre2","Genre3","imdb.com_rating","Country","Opening_revenues","Opening_screens","Opening_revenues_indexed","Opening_screens_indexed","Opening_revenues_indexed_transformed","Opening_screens_indexed_transformed"
83,"Cop Out","2/26/2010","WB","R",110,30,"Action","Comedy","Crime",5.6,"USA",18211126,3150,0.142138413,0.705013429,-1.797641442,0.871287017
84,"Coraline","2/6/2009","Focus","PG",100,60,"Animation","Fantasy"," ",7.7,"Netherlands",84833,89,0.023769763,0.370833333,-3.715284153,-0.528643467
84,"Coraline","2/6/2009","Focus","PG",100,60,"Animation","Fantasy"," ",7.7,"USA",16849640,2299,0.117962348,0.531560694,-2.011869255,0.12641084
85,"Courageous","9/30/2011","TriS","PG-13",130,2,"Drama"," "," ",7,"Netherlands",NA,NA,NA,NA,NA,NA
85,"Courageous","9/30/2011","TriS","PG-13",130,2,"Drama"," "," ",7,"USA",9112839,1161,0.053861752,0.265371429,-2.865968077,-1.018234565
86,"Cowboys & Aliens","7/29/2011","Uni.","PG-13",118,163,"Action","Sci-Fi","Thriller",6,"Netherlands",367778,78,0.095781283,0.327731092,-2.245003988,-0.718464989
86,"Cowboys & Aliens","7/29/2011","Uni.","PG-13",118,163,"Action","Sci-Fi","Thriller",6,"USA",36431290,3750,0.215328408,0.857142857,-1.293100933,1.791759469
87,"Crank: High Voltage","4/17/2009","LGF","R",85,NA,"Action","Crime","Thriller",6.2,"Netherlands",NA,NA,NA,NA,NA,NA
87,"Crank: High Voltage","4/17/2009","LGF","R",85,NA,"Action","Crime","Thriller",6.2,"USA",6963565,2223,0.0487511,0.513988439,-2.971047999,0.055968363
88,"Dallas Buyers Club","11/1/2013","Focus","R",117,5,"Biography","Drama"," ",8,"Netherlands",68964,20,0.028421628,0.079051383,-3.531771537,-2.45530618
88,"Dallas Buyers Club","11/1/2013","Focus","R",117,5,"Biography","Drama"," ",8,"USA",260865,9,0.001497979,0.002116153,-6.502139047,-6.156036922
89,"Dance Flick","5/22/2009","Par.","PG-13",83,25,"Action","Comedy","Music",3.5,"Netherlands",158972,26,0.044543123,0.108333333,-3.06573186,-2.107879477
89,"Dance Flick","5/22/2009","Par.","PG-13",83,25,"Action","Comedy","Music",3.5,"USA",10643536,2450,0.074514144,0.566473988,-2.519329892,0.267479365
90,"Dark Shadows","5/11/2012","WB","PG-13",113,150,"Comedy","Horror"," ",6.2,"Netherlands",499616,69,0.131299362,0.249097473,-1.889518652,-1.103431575
90,"Dark Shadows","5/11/2012","WB","PG-13",113,150,"Comedy","Horror"," ",6.2,"USA",29685274,3755,0.143103832,0.852633969,-1.78974629,1.755410847
91,"Dark Skies","2/22/2013","W/Dim.","PG-13",97,3.5,"Horror","Sci-Fi","Thriller",6.3,"Netherlands",106291,40,0.043804931,0.158102767,-3.083215553,-1.672412712
91,"Dark Skies","2/22/2013","W/Dim.","PG-13",97,3.5,"Horror","Sci-Fi","Thriller",6.3,"USA",8189166,2313,0.047025097,0.543851399,-3.008907131,0.17585741
92,"Dawn of the Planet of the Apes","7/11/2014","Fox","PG-13",130,170,"Action","Drama","Sci-Fi",7.6,"Netherlands",979169,108,0.424910932,0.477876106,-0.302645356,-0.088553397
92,"Dawn of the Planet of the Apes","7/11/2014","Fox","PG-13",130,170,"Action","Drama","Sci-Fi",7.6,"USA",72611427,3967,0.595675442,0.917437558,0.387478041,2.408029639
93,"Daybreakers","1/8/2010","LGF","R",98,20,"Action","Horror","Sci-Fi",6.5,"Netherlands",50063,16,0.016451203,0.066666667,-4.090768674,-2.63905733
93,"Daybreakers","1/8/2010","LGF","R",98,20,"Action","Horror","Sci-Fi",6.5,"USA",15146692,2523,0.118220409,0.564682184,-2.009391372,0.260186693
94,"Dead Man Down","3/8/2013","FD","R",110,NA,"Action","Crime","Drama",6.5,"Netherlands",124402,49,0.051268884,0.193675889,-2.918041396,-1.426299696
94,"Dead Man Down","3/8/2013","FD","R",110,NA,"Action","Crime","Drama",6.5,"USA",5345250,2188,0.030694322,0.514460381,-3.452502327,0.057857658
95,"Dear John","2/5/2010","SGem",NA,108,25,"Drama","Romance","War",6.3,"Netherlands",378240,81,0.124293447,0.3375,-1.952385768,-0.674455048
95,"Dear John","2/5/2010","SGem","PG-13",108,25,"Drama","Romance","War",6.3,"USA",30468614,2969,0.237808494,0.664503133,-1.164732142,0.683426977
96,"Death at a Funeral (2010)","4/16/2010","SGem","R",90,21,"Comedy"," "," ",5.6,"Netherlands",NA,NA,NA,NA,NA,NA
96,"Death at a Funeral (2010)","4/16/2010","SGem","R",90,21,"Comedy"," "," ",5.6,"USA",16217540,2459,0.126578412,0.550358102,-1.931556388,0.202117677
97,"Deliver Us From Evil","7/2/2014","SGem","R",118,30,"Horror","Mystery","Thriller",6.2,"Netherlands",144346,52,0.062639027,0.230088496,-2.705679935,-1.207811581
97,"Deliver Us From Evil","7/2/2014","SGem","R",118,30,"Horror","Mystery","Thriller",6.2,"USA",9740471,3049,0.079906973,0.705134135,-2.443611655,0.871867489
98,"Delivery Man","11/22/2013","BV","PG-13",105,26,"Comedy","Drama"," ",6.4,"Netherlands",147706,39,0.060872991,0.154150198,-2.736161147,-1.702414369
98,"Delivery Man","11/22/2013","BV","PG-13",105,26,"Comedy","Drama"," ",6.4,"USA",7944977,3036,0.045622877,0.713849048,-3.040649619,0.914152046
99,"Devil","9/17/2010","Uni.","PG-13",80,NA,"Drama","Horror","Mystery",6.3,"Netherlands",208105,40,0.068385385,0.166666667,-2.6117601,-1.609437912
99,"Devil","9/17/2010","Uni.","PG-13",80,NA,"Drama","Horror","Mystery",6.3,"USA",12289375,2809,0.09591896,0.628692927,-2.243415337,0.526613537
100,"Devils Due;1/17/2014;Fox;R;89;7;Horror;Mystery; ;4;UnitedKingdom;1646715;334;0.081870146;0.204406365;-2.417204423;-1.35897855

100;Devils Due","1/17/2014","Fox","R",89,7,"Horror","Mystery"," ",4,"USA",8308220,2544,0.068157352,0.588344126,-2.615344929,0.357124281
101,"Diary of a Wimpy Kid","3/19/2010","Fox","PG",120,15,"Comedy","Family"," ",6.2,"Netherlands",NA,NA,NA,NA,NA,NA
101,"Diary of a Wimpy Kid","3/19/2010","Fox","PG",120,15,"Comedy","Family"," ",6.2,"USA",22126166,3077,0.172695424,0.688675022,-1.56664343,0.793932183
102,"Diary of a Wimpy Kid: Dog Days","8/3/2012","Fox","PG",94,22,"Comedy","Family"," ",6.4,"Netherlands",NA,NA,NA,NA,NA,NA
102,"Diary of a Wimpy Kid: Dog Days","8/3/2012","Fox","PG",94,22,"Comedy","Family"," ",6.4,"USA",14623599,3391,0.070495999,0.769981835,-2.579095152,1.208208638
103,"Diary of a Wimpy Kid: Rodrick Rules","3/25/2011","Fox","PG",96,21,"Comedy","Family"," ",6.6,"Netherlands",NA,NA,NA,NA,NA,NA
103,"Diary of a Wimpy Kid: Rodrick Rules","3/25/2011","Fox","PG",96,21,"Comedy","Family"," ",6.6,"USA",23751502,3167,0.14038408,0.723885714,-1.812103593,0.963818668
104,"Did You Hear About the Morgans?","12/18/2009","Sony","PG-13",103,58,"Comedy","Drama","Romance",4.7,"Netherlands",326587,47,0.091507969,0.195833333,-2.295360055,-1.412542587
104,"Did You Hear About the Morgans?","12/18/2009","Sony","PG-13",103,58,"Comedy","Drama","Romance",4.7,"USA",6616571,2718,0.046321835,0.628439306,-3.024712803,0.525527229
105,"Dinner for Schmucks","7/30/2010","P/DW","PG-13",110,69,"Comedy"," "," ",5.9,"Netherlands",256756,49,0.08437259,0.204166667,-2.38436694,-1.36045313
105,"Dinner for Schmucks","7/30/2010","P/DW","PG-13",110,69,"Comedy"," "," ",5.9,"USA",23527839,2911,0.183635526,0.651521934,-1.491907959,0.625735772
106,"District 9","8/14/2009","TriS","R",113,30,"Action","Sci-Fi"," ",8,"Netherlands",246501,47,0.069068291,0.195833333,-2.601090186,-1.412542587
106,"District 9","8/14/2009","TriS","R",113,30,"Action","Sci-Fi"," ",8,"USA",37354308,3049,0.261513117,0.704971098,-1.038118895,0.871083483
107,"Divergent","3/21/2014","LG/S","PG-13",143,85,"Adventure","Mystery","Sci-Fi",6.8,"Netherlands",534901,92,0.232120586,0.407079646,-1.196375703,-0.376051223
107,"Divergent","3/21/2014","LG/S","PG-13",143,85,"Adventure","Mystery","Sci-Fi",6.8,"USA",54607747,3936,0.447980369,0.91026827,-0.208834199,2.316914919
108,"Django Unchained","12/25/2012","Wein.","R",165,100,"Drama","Western"," ",8.5,"Netherlands",901706,87,0.236968837,0.314079422,-1.169370228,-0.781115954
108,"Django Unchained","12/25/2012","Wein.","R",165,100,"Drama","Western"," ",8.5,"USA",30122888,3010,0.145213438,0.683469573,-1.772647155,0.769762766
109,"Dolphin Tale","9/23/2011","WB","PG",112,37,"Drama","Family"," ",6.9,"Netherlands",NA,NA,NA,NA,NA,NA
109,"Dolphin Tale","9/23/2011","WB","PG",112,37,"Drama","Family"," ",6.9,"USA",19152401,3507,0.113200933,0.8016,-2.058454017,1.396324535
110,"Dolphin Tale 2","9/12/2014","WB","PG",107,36,"Drama","Family"," ",6.4,"Netherlands",NA,NA,NA,NA,NA,NA
110,"Dolphin Tale 2","9/12/2014","WB","PG",107,36,"Drama","Family"," ",6.4,"USA",15873397,3656,0.130219074,0.845513414,-1.899023156,1.699836759
111,"Don Jon","9/27/2013","Rela.","R",90,3,"Comedy","Drama","Romance",6.6,"Netherlands",189757,44,0.078203162,0.173913043,-2.467014774,-1.558144618
111,"Don Jon","9/27/2013","Rela.","R",90,3,"Comedy","Drama","Romance",6.6,"USA",8677009,2422,0.049826465,0.569480367,-2.948098376,0.279731379
112,"Dont Be Afraid of the Dark;8/26/2011;FD;R;100;25;Fantasy;Horror;Thriller;5.6;UnitedKingdom;771510;229;0.020122517;0.39347079;-3.885588108;-0.432746053

112;Dont Be Afraid of the Dark","8/26/2011","FD","R",100,25,"Fantasy","Horror","Thriller",5.6,"USA",8525728,2760,0.050391612,0.630857143,-2.936224939,0.535895723
113,"Dracula Untold","10/10/2014","Uni.","PG-13",92,70,"Action","Drama","Fantasy",6.3,"Netherlands",425990,74,0.184858597,0.327433628,-1.483770405,-0.719815428
113,"Dracula Untold","10/10/2014","Uni.","PG-13",92,70,"Action","Drama","Fantasy",6.3,"USA",23514615,2885,0.192904606,0.66720629,-1.431246075,0.695576472
114,"Draft Day","4/11/2014","LG/S","PG-13",110,NA,"Drama","Sport"," ",6.8,"Netherlands",NA,NA,NA,NA,NA,NA
114,"Draft Day","4/11/2014","LG/S","PG-13",110,NA,"Drama","Sport"," ",6.8,"USA",9783603,2781,0.080260811,0.643154487,-2.438808666,0.589082002
115,"Drag Me to Hell","5/29/2009","Uni.","PG-13",99,30,"Horror","Thriller"," ",6.6,"Netherlands",136486,40,0.038242663,0.166666667,-3.224810439,-1.609437912
115,"Drag Me to Hell","5/29/2009","Uni.","PG-13",99,30,"Horror","Thriller"," ",6.6,"USA",15825480,2508,0.110792324,0.579884393,-2.082673317,0.322298833
116,"Dream House","9/30/2011","Uni.","PG-13",92,50,"Drama","Mystery","Thriller",5.9,"Netherlands",91214,31,0.023755075,0.130252101,-3.715917317,-1.898731589
116,"Dream House","9/30/2011","Uni.","PG-13",92,50,"Drama","Mystery","Thriller",5.9,"USA",8129355,2661,0.048048836,0.608228571,-2.986295829,0.439872172
117,"Dredd","9/21/2012","LGF","R",95,50,"Action","Sci-Fi"," ",7,"Netherlands",157255,73,0.041326701,0.263537906,-3.144041537,-1.027660553
117,"Dredd","9/21/2012","LGF","R",95,50,"Action","Sci-Fi"," ",7,"USA",6278491,2506,0.030266728,0.569028156,-3.466972025,0.277887156
118,"Drive Angry","2/25/2011","Sum.","R",104,NA,"Action","Comedy","Fantasy",5.5,"Netherlands",373789,80,0.097346741,0.336134454,-2.227059233,-0.680568398
118,"Drive Angry","2/25/2011","Sum.","R",104,NA,"Action","Comedy","Fantasy",5.5,"USA",5187625,2290,0.030661638,0.523428571,-3.453601434,0.093782962
119,"Due Date","11/5/2010","WB","R",95,65,"Comedy"," "," ",6.6,"Netherlands",605487,90,0.198969085,0.375,-1.392750083,-0.510825624
119,"Due Date","11/5/2010","WB","R",95,65,"Comedy"," "," ",6.6,"USA",32689406,3355,0.255141846,0.750895255,-1.071374156,1.103392698
120,"Dumb and Dumber To","11/14/2014","Uni.","PG-13",110,40,"Comedy"," "," ",5.7,"Netherlands",536511,99,0.232819247,0.438053097,-1.19246005,-0.249067236
120,"Dumb and Dumber To","11/14/2014","Uni.","PG-13",110,40,"Comedy"," "," ",5.7,"USA",36111775,3154,0.296246726,0.729417206,-0.86523519,0.99166774
121,"Duplicity","3/20/2009","Uni.","PG-13",125,60,"Crime","Romance","Thriller",6.2,"Netherlands",130062,38,0.036442692,0.158333333,-3.274891019,-1.670681538
121,"Duplicity","3/20/2009","Uni.","PG-13",125,60,"Crime","Romance","Thriller",6.2,"USA",13965110,2574,0.097768093,0.595144509,-2.222273316,0.385274056
122,"Earth (2009)","4/22/2009","BV","G",90,NA,"Short","History"," ",6.9,"Netherlands",112803,24,0.031606811,0.1,-3.422265572,-2.197224577
122,"Earth (2009)","4/22/2009","BV","G",90,NA,"Short","History"," ",6.9,"USA",8825760,1804,0.061788108,0.417109827,-2.720264905,-0.334649227
123,"Earth to Echo","7/2/2014","Rela.","PG",91,13,"Adventure","Family","Sci-Fi",5.8,"Netherlands",NA,NA,NA,NA,NA,NA
123,"Earth to Echo","7/2/2014","Rela.","PG",91,13,"Adventure","Family","Sci-Fi",5.8,"USA",8364658,3230,0.068620347,0.746993525,-2.608077883,1.082641433
124,"Easy A","9/17/2010","SGem","PG-13",92,8,"Comedy","Romance"," ",7.1,"Netherlands",NA,NA,NA,NA,NA,NA
124,"Easy A","9/17/2010","SGem","PG-13",92,8,"Comedy","Romance"," ",7.1,"USA",17734040,2856,0.138414742,0.639212175,-1.828519462,0.5719464
125,"Edge of Darkness","1/29/2010","WB","R",108,80,"Crime","Drama","Mystery",6.6,"Netherlands",321190,78,0.105546247,0.325,-2.137063986,-0.730887509
125,"Edge of Darkness","1/29/2010","WB","R",108,80,"Crime","Drama","Mystery",6.6,"USA",17214384,3066,0.13435881,0.686213071,-1.862956581,0.782473992
126,"Edge of Tomorrow","6/6/2014","WB","PG-13",113,178,"Action","Adventure","Sci-Fi",7.9,"Netherlands",540255,116,0.234443957,0.513274336,-1.183385851,0.053109825
126,"Edge of Tomorrow","6/6/2014","WB","PG-13",113,178,"Action","Adventure","Sci-Fi",7.9,"USA",28760246,3490,0.235937689,0.807123034,-1.175081607,1.431423613
127,"Elysium","8/9/2013","TriS","R",109,115,"Action","Drama","Sci-Fi",6.6,"Netherlands",739617,79,0.304812933,0.312252964,-0.824482715,-0.789607447
127,"Elysium","8/9/2013","TriS","R",109,115,"Action","Drama","Sci-Fi",6.6,"USA",29807393,3284,0.171164627,0.772160828,-1.577395723,1.220552859
128,"End of Watch","9/21/2012","ORF","R",109,7,"Crime","Drama","Thriller",7.7,"Netherlands",151428,42,0.039795362,0.151624549,-3.183396041,-1.721915896
128,"End of Watch","9/21/2012","ORF","R",109,7,"Crime","Drama","Thriller",7.7,"USA",13152683,2730,0.063405153,0.619891008,-2.692705661,0.489085637
129,"Enders Game;11/1/2013;LG/S;PG-13;114;110;Action;Sci-Fi; ;6.7;UnitedKingdom;1872793;422;0.083053052;0.403827751;-2.401570034;-0.389541205

129;Enders Game","11/1/2013","LG/S","PG-13",114,110,"Action","Sci-Fi"," ",6.7,"USA",27017351,3407,0.155143216,0.801081589,-1.694818461,1.393068058
130,"Endless Love (2014)","2/14/2014","Uni.","PG-13",103,20,"Drama","Romance"," ",6.3,"Netherlands",56489,33,0.024513433,0.146017699,-3.683715139,-1.766182627
130,"Endless Love (2014)","2/14/2014","Uni.","PG-13",103,20,"Drama","Romance"," ",6.3,"USA",13307125,2896,0.109166393,0.669750231,-2.099284404,0.707055611
131,"Evil Dead (2013)","4/5/2013","TriS","R",91,17,"Horror"," "," ",6.5,"Netherlands",183011,40,0.075422982,0.158102767,-2.506224324,-1.672412712
131,"Evil Dead (2013)","4/5/2013","TriS","R",91,17,"Horror"," "," ",6.5,"USA",25775847,3025,0.14801406,0.711262638,-1.750262758,0.901524262
132,"Fame (2009)","9/25/2009","MGM","PG",107,18,"Comedy","Drama","Musical",5,"Netherlands",359109,101,0.100620463,0.420833333,-2.190349472,-0.319353416
132,"Fame (2009)","9/25/2009","MGM","PG",107,18,"Comedy","Drama","Musical",5,"USA",10011682,3096,0.070090608,0.71583815,-2.585298344,0.923910125
133,"Fast and Furious","4/3/2009","Uni.","PG-13",99,85,"Action","Crime","Drama",6.6,"Netherlands",1209102,96,0.338784056,0.4,-0.66871758,-0.405465108
133,"Fast and Furious","4/3/2009","Uni.","PG-13",99,85,"Action","Crime","Drama",6.6,"USA",70950500,3461,0.496716107,0.800231214,-0.013135762,1.387740075
134,"Fast Five","4/29/2011","Uni.","PG-13",130,125,"Action","Crime","Thriller",7.3,"Netherlands",1480546,100,0.385582049,0.420168067,-0.465921389,-0.322083499
134,"Fast Five","4/29/2011","Uni.","PG-13",130,125,"Action","Crime","Thriller",7.3,"USA",86198765,3644,0.509480802,0.832914286,0.037927755,1.606423799
135,"Faster","11/24/2010","CBS","R",98,24,"Action","Crime","Drama",6.5,"Netherlands",NA,NA,NA,NA,NA,NA
135,"Faster","11/24/2010","CBS","R",98,24,"Action","Crime","Drama",6.5,"USA",8523153,2454,0.066523478,0.549239033,-2.641360872,0.197596552
136,"Fighting","4/24/2009","Uni.","PG-13",105,NA,"Action","Drama","Sport",5.6,"Netherlands",206448,39,0.05784565,0.1625,-2.790390864,-1.639743262
136,"Fighting","4/24/2009","Uni.","PG-13",105,NA,"Action","Drama","Sport",5.6,"USA",11024370,2309,0.077180318,0.533872832,-2.48128938,0.13569918
137,"Final Destination 5","8/12/2011","WB (NL)","R",95,40,"Horror","Thriller"," ",5.9,"Netherlands",583899,68,0.152066179,0.285714286,-1.718486777,-0.916290732
137,"Final Destination 5","8/12/2011","WB (NL)","R",95,40,"Horror","Thriller"," ",5.9,"USA",18031396,3155,0.106575194,0.721142857,-2.126211392,0.950137637
138,"Fired Up","2/20/2009","SGem","PG-13",90,20,"Comedy"," "," ",6.2,"Netherlands",NA,NA,NA,NA,NA,NA
138,"Fired Up","2/20/2009","SGem","PG-13",90,20,"Comedy"," "," ",6.2,"USA",5483778,1810,0.038391285,0.41849711,-3.220777149,-0.328945958
139,"Flight","11/2/2012","Par.",NA,139,31,"Drama","Thriller"," ",7.3,"Netherlands",395678,41,0.103984398,0.14801444,-2.153716957,-1.750259738
139,"Flight","11/2/2012","Par.","R",139,31,"Drama","Thriller"," ",7.3,"USA",24900566,1884,0.120038185,0.427792916,-1.992068614,-0.290861725
140,"Footloose (2011)","10/14/2011","Par.","PG-13",113,24,"Comedy","Drama","Music",5.8,"Netherlands",63740,30,0.016599957,0.12605042,-4.081615898,-1.936340698
140,"Footloose (2011)","10/14/2011","Par.","PG-13",113,24,"Comedy","Drama","Music",5.8,"USA",15556113,3549,0.091944948,0.8112,-2.290115005,1.457826379
141,"Frank Millers Sin City: A Dame to Kill For;8/22/2014;W/Dim.;R;102; ;Crime;Thriller; ;6.6;UnitedKingdom;20080;2;0.000998322;0.00122399;-6.908435426;-6.704414355

141;Frank Millers Sin City: A Dame to Kill For","8/22/2014","W/Dim.","R",102,NA,"Crime","Thriller"," ",6.6,"USA",6317683,2894,0.051827774,0.669287697,-2.90660998,0.704965184
142,"Frankenweenie","10/5/2012","BV","PG",87,39,"Animation","Comedy","Family",7,"Netherlands",NA,NA,NA,NA,NA,NA
142,"Frankenweenie","10/5/2012","BV","PG",87,39,"Animation","Comedy","Family",7,"USA",11412213,3005,0.055014867,0.682334242,-2.843565731,0.764519872
143,"Friday the 13th (2009)","2/13/2009","WB (NL)","R",95,19,"Short","Horror"," ",5.6,"Netherlands",168129,34,0.047108866,0.141666667,-3.007039434,-1.801515644
143,"Friday the 13th (2009)","2/13/2009","WB (NL)","R",95,19,"Short","Horror"," ",5.6,"USA",40570365,3105,0.284028354,0.717919075,-0.924566493,0.934162857
144,"Friends with Benefits","7/22/2011","SGem","R",120,35,"Comedy","Romance"," ",6.6,"Netherlands",543243,86,0.141478042,0.361344538,-1.803067732,-0.569533225
144,"Friends with Benefits","7/22/2011","SGem","R",120,35,"Comedy","Romance"," ",6.6,"USA",18622150,2926,0.110066866,0.6688,-2.090058275,0.702762639
145,"Fright Night (2011)","8/19/2011","BV","R",106,30,"Comedy","Horror"," ",6.4,"Netherlands",104557,68,0.027230023,0.285714286,-3.575827479,-0.916290732
145,"Fright Night (2011)","8/19/2011","BV","R",106,30,"Comedy","Horror"," ",6.4,"USA",7714388,3114,0.045596159,0.711771429,-3.041263417,0.904003016
146,"From Paris with Love","2/5/2010","LGF","R",95,52,"Action","Thriller"," ",6.5,"Netherlands",256657,70,0.084340057,0.291666667,-2.384788124,-0.887303195
146,"From Paris with Love","2/5/2010","LGF","R",95,52,"Action","Thriller"," ",6.5,"USA",8158860,2722,0.06368016,0.609221128,-2.688084077,0.444039447
147,"Funny People","7/31/2009","Uni.","R",136,75,"Comedy","Drama"," ",6.4,"Netherlands",107646,30,0.030161846,0.125,-3.470551454,-1.945910149
147,"Funny People","7/31/2009","Uni.","R",136,75,"Comedy","Drama"," ",6.4,"USA",22657780,3007,0.158624453,0.695260116,-1.668498629,0.824827468
148,"Furry Vengeance","4/30/2010","Sum.","PG",92,35,"Comedy","Family"," ",3.8,"Netherlands",44743,66,0.014702997,0.275,-4.204891747,-0.969400557
148,"Furry Vengeance","4/30/2010","Sum.","PG",92,35,"Comedy","Family"," ",3.8,"USA",6627564,2997,0.051728346,0.670769919,-2.908635102,0.711669347
149,"G.I. Joe: Retaliation","3/28/2013","Par.","PG-13",99,130,"Action","Adventure","Sci-Fi",5.8,"Netherlands",564283,75,0.232553817,0.296442688,-1.193946688,-0.864295437
149,"G.I. Joe: Retaliation","3/28/2013","Par.","PG-13",99,130,"Action","Adventure","Sci-Fi",5.8,"USA",40501814,3719,0.232575788,0.874441571,-1.193823589,1.940814255
150,"G.I. Joe: The Rise of Cobra","8/7/2009","Par.","PG-13",118,175,"Action","Adventure","Sci-Fi",5.8,"Netherlands",454499,81,0.127348242,0.3375,-1.924611174,-0.674455048
150,"G.I. Joe: The Rise of Cobra","8/7/2009","Par.","PG-13",118,175,"Action","Adventure","Sci-Fi",5.8,"USA",54713046,4007,0.383039601,0.926473988,-0.476666459,2.533746728
151,"Gangster Squad","1/11/2013","WB","R",113,60,"Action","Crime","Drama",6.8,"Netherlands",548318,66,0.225974279,0.260869565,-1.231183924,-1.041453875
151,"Gangster Squad","1/11/2013","WB","R",113,60,"Action","Crime","Drama",6.8,"USA",17070347,3103,0.09802399,0.729602633,-2.219375682,0.992607443
152,"Get Him to the Greek","6/4/2010","Uni.","R",109,40,"Comedy","Music"," ",6.4,"Netherlands",93482,39,0.03071912,0.1625,-3.451669165,-1.639743262
152,"Get Him to the Greek","6/4/2010","Uni.","R",109,40,"Comedy","Music"," ",6.4,"USA",17570955,2697,0.137141858,0.603625783,-1.839234447,0.420595685
153,"Get On Up","8/1/2014","Uni.","PG-13",138,NA,"Biography","Drama","Music",6.9,"Netherlands",NA,NA,NA,NA,NA,NA
153,"Get On Up","8/1/2014","Uni.","PG-13",138,NA,"Biography","Drama","Music",6.9,"USA",13585915,2468,0.111453476,0.570767808,-2.075979763,0.284984472
154,"Getaway (2013)","8/30/2013","WB","PG-13",94,18,"Action","Crime","Thriller",4.4,"Netherlands",NA,NA,NA,NA,NA,NA
154,"Getaway (2013)","8/30/2013","WB","PG-13",94,18,"Action","Crime","Thriller",4.4,"USA",4503892,2130,0.025862946,0.500822949,-3.628740718,0.003291797
